2337	prince
2338	princess
2339	print
2340	priscilla
2341	privacy
2342	private
2343	prize
2344	prob
2345	probably
2346	problem
2347	problems
2348	process
2349	professors
2350	profit
2351	project
2352	promise
2353	promo
2354	proof
2355	prospects
2356	protect
2357	prove
2358	proverb
2359	provided
2360	ps
2361	pt2
2362	ptbo
2363	pub
2364	public
2365	pull
2366	purchase
2367	purity
2368	purpose
2369	pushes
2370	pussy
2371	puttin
2372	putting
2373	qatar
2374	quality
2375	queen
2376	ques
2377	question
2378	questioned
2379	questions
2380	quick
2381	quickly
2382	quit
2383	quite
2384	quiz
2385	quote
2386	quoting
2387	radio
2388	raed
2389	rael
2390	railway
2391	rain
2392	raining
2393	raise
2394	raj
2395	raji
2396	rakhesh
2397	rally
2398	ran
2399	random
2400	randomly
2401	randy
2402	rang
2403	range
2404	ranjith
2405	rate
2406	rates
2407	rays
2408	rcvd
2409	rd
2410	reach
2411	reached
2412	reaching
2413	read
2414	readers
2415	reading
2416	ready
2417	real
2418	reality
2419	realized
2420	really
2421	realy
2422	reason
2423	reasonable
2424	reasons
2425	reboot
2426	recd
2427	receipt
2428	receive
2429	receivea
2430	received
2431	receiving
2432	recent
2433	recently
2434	recharge
2435	reckon
2436	records
2437	red
2438	redeemed
2439	reduce
2440	ref
2441	reference
2442	refused
2443	reg
2444	regarding
2445	regards
2446	register
2447	registered
2448	regret
2449	relation
2450	relatives
2451	relax
2452	released
2453	rem
2454	remain
2455	remains
2456	remember
2457	remembered
2458	remind
2459	reminder
2460	reminding
2461	remove
2462	removed
2463	rent
2464	rental
2465	rentl
2466	replace
2467	replacement
2468	replied
2469	reply
2470	replying
2471	report
2472	representative
2473	request
2474	requests
2475	respect
2476	respectful
2477	respond
2478	responding
2479	response
2480	rest
2481	result
2482	results
2483	resume
2484	retrieve
2485	return
2486	returned
2487	returns
2488	reveal
2489	revealed
2490	reverse
2491	review
2492	reward
2493	rewarding
2494	ride
2495	right
2496	rightly
2497	ring
2498	ringtone
2499	ringtones
2500	rite
2501	road
2502	roads
2503	roast
2504	rock
2505	rocks
2506	rofl
2507	roger
2508	role
2509	romantic
2510	ron
2511	room
2512	roommate
2513	roommates
2514	rooms
2515	rose
2516	round
2517	row
2518	royal
2519	rply
2520	rs
2521	rstm
2522	ru
2523	rub
2524	rude
2525	ruining
2526	rule
2527	rum
2528	run
2529	running
2530	runs
2531	rush
2532	ryan
2533	sac
2534	sachin
2535	sad
2536	sae
2537	safe
2538	said
2539	sake
2540	salam
2541	salary
2542	sale
2543	sales
2544	sam
2545	santa
2546	sar
2547	sarasota
2548	sarcastic
2549	sat
2550	satisfied
2551	saturday
2552	saucy
2553	savamob
2554	save
2555	saved
2556	saw
2557	say
2558	saying
2559	says
2560	scared
2561	scary
2562	sch
2563	schedule
2564	school
2565	science
2566	scold
2567	score
2568	scoring
2569	scotch
2570	scotland
2571	scream
2572	screaming
2573	screen
2574	sd
2575	se
2576	sea
2577	search
2578	searching
2579	season
2580	seat
2581	sec
2582	second
2583	secret
2584	secs
2585	sed
2586	seeing
2587	seen
2588	selected
2589	selection
2590	self
2591	selfish
2592	sell
2593	selling
2594	sells
2595	sem
2596	semester
2597	sen
2598	send
2599	sender
2600	sending
2601	sense
2602	sensitive
2603	sent
2604	sentence
2605	senthil
2606	sept
2607	series
2608	seriously
2609	service
2610	services
2611	set
2612	settings
2613	settle
2614	settled
2615	seven
2616	sex
2617	sexy
2618	sh
2619	sha
2620	shagged
2621	shall
2622	shame
2623	shampain
2624	share
2625	sharing
2626	shd
2627	sheets
2628	shelf
2629	shesil
2630	shijas
2631	ship
2632	shipped
2633	shirt
2634	shirts
2635	shit
2636	shock
2637	shocking
2638	shoes
2639	shoot
2640	shop
2641	shopping
2642	shore
2643	short
2644	shortage
2645	shortly
2646	shot
2647	shouldn
2648	shoving
2649	shower
2650	showing
2651	shows
2652	shracomorsglsuplt
2653	shuhui
2654	shut
2655	shy
2656	si
2657	sian
2658	sib
2659	sick
2660	sighs
2661	sight
2662	sign
2663	silence
2664	silent
2665	sim
2666	simple
2667	simpler
2668	simply
2669	sinco
2670	sing
2671	singing
2672	single
2673	singles
2674	sipix
2675	sir
2676	sis
2677	sister
2678	sit
2679	site
2680	sitll
2681	sitting
2682	situation
2683	siva
2684	size
2685	sk3
2686	sk38xh
2687	skilgme
2688	skillgame
2689	skip
2690	sky
2691	skype
2692	skyped
2693	slave
2694	sleep
2695	sleepin
2696	sleeping
2697	sleepwell
2698	sleepy
2699	slept
2700	slice
2701	slide
2702	slightly
2703	slip
2704	slippers
2705	slots
2706	slow
2707	slowly
2708	slp
2709	small
2710	smart
2711	smashed
2712	smile
2713	smiles
2714	smiling
2715	smith
2716	smoke
2717	smokes
2718	smoking
2719	sms
2720	smsco
2721	smth
2722	sn
2723	snake
2724	snow
2725	snowman
2726	social
2727	sofa
2728	soft
2729	software
2730	sol
2731	solve
2732	solved
2733	some1
2734	somebody
2735	somethin
2736	somtimes
2737	song
2738	songs
2739	sony
2740	sonyericsson
2741	soo
2742	soon
2743	sooooo
2744	sore
2745	sorrow
2746	sorry
2747	sort
2748	sorted
2749	sorting
2750	sory
2751	soryda
2752	sound
2753	sounds
2754	soup
2755	source
2756	south
2757	sp
2758	space
2759	spanish
2760	speak
2761	speaking
2762	special
2763	specially
2764	specific
2765	speechless
2766	speed
2767	spell
2768	spend
2769	spending
2770	spent
2771	spile
2772	spk
2773	spl
2774	splleing
2775	spoke
2776	spoken
2777	spook
2778	sport
2779	sports
2780	spree
2781	spring
2782	sry
2783	st
2784	stamped
2785	stamps
2786	stand
2787	standard
2788	standing
2789	star
2790	staring
2791	stars
2792	start
2793	started
2794	starting
2795	starts
2796	starwars3
2797	statement
2798	station
2799	status
2800	stay
2801	stayed
2802	stayin
2803	staying
2804	std
2805	steam
2806	step
2807	stock
2808	stockport
2809	stomps
2810	stop
2811	stopped
2812	stops
2813	store
2814	storming
2815	story
2816	str
2817	straight
2818	stranger
2819	street
2820	stress
2821	strike
2822	strong
2823	stuck
2824	student
2825	students
2826	study
2827	studying
2828	stuff
2829	stupid
2830	style
2831	stylish
2832	sub
2833	subpoly
2834	subs
2835	subscribe6gbp
2836	subscribed
2837	subscriber
2838	subscription
2839	success
2840	successful
2841	sucks
2842	sufficient
2843	sugar
2844	suite
2845	suite342
2846	suits
2847	sum
2848	sum1
2849	summer
2850	sun
2851	sunday
2852	sunny
2853	sunshine
2854	suntec
2855	sup
2856	super
2857	superb
2858	supervisor
2859	supply
2860	support
2861	suppose
2862	supposed
2863	suprman
2864	sura
2865	sure
2866	surely
2867	surfing
2868	surprise
2869	surprised
2870	sux
2871	suzy
2872	sw7
2873	sw73ss
2874	swatch
2875	sweet
2876	sweetest
2877	sweetheart
2878	sweetie
2879	swimming
2880	swing
2881	switch
2882	swt
2883	swtheart
2884	symbol
2885	ta
2886	table
2887	tablets
2888	tacos
2889	taken
2890	takes
2891	takin
2892	taking
2893	talent
2894	talk
2895	talking
2896	tampa
2897	tank
2898	tap
2899	tape
2900	tariffs
2901	taste
2902	tat
2903	taunton
2904	taylor
2905	tayseer
2906	tb
2907	tc
2908	tcr
2909	tcs
2910	tea
2911	teach
2912	teacher
2913	team
2914	tear
2915	tears
2916	tease
2917	teasing
2918	tech
2919	technical
2920	tee
2921	teeth
2922	tel
2923	telephone
2924	tell
2925	telling
2926	tells
2927	telly
2928	telphone
2929	telugu
2930	temp
2931	temple
2932	tenants
2933	tenerife
2934	tension
2935	term
2936	terms
2937	terrorist
2938	tessy
2939	test
2940	tests
2941	text
2942	texted
2943	texting
2944	textoperator
2945	texts
2946	th
2947	thangam
2948	thank
2949	thanks
2950	thanksgiving
2951	thanx
2952	thats
2953	theatre
2954	themob
2955	theory
2956	thgt
2957	thing
2958	things
2959	think
2960	thinkin
2961	thinking
2962	thinks
2963	thk
2964	thnk
2965	tho
2966	thought
2967	thoughts
2968	thread
2969	threats
2970	throat
2971	throw
2972	ths
2973	tht
2974	thts
2975	thurs
2976	thursday
2977	thx
2978	ticket
2979	tickets
2980	tight
2981	tihs
2982	til
2983	till
2984	time
2985	times
2986	timing
2987	tired
2988	tirunelvali
2989	tirupur
2990	tis
2991	tissco
2992	title
2993	tiwary
2994	tkts
2995	tlk
2996	tlp
2997	tm
2998	tmr
2999	tms
3000	tncs
3001	toa
3002	toclaim
3003	today
3004	todays
3005	tog
3006	tok
3007	told
3008	toll
3009	tom
3010	tomarrow
3011	tomeandsaid
3012	tomo
3013	tomorro
3014	tomorrow
3015	tone
3016	tones
3017	tones2u
3018	tones2you
3019	tonight
3020	tonite
3021	took
3022	tool
3023	tooo
3024	topic
3025	torch
3026	tortilla
3027	toshiba
3028	tot
3029	total
3030	totally
3031	touch
3032	touched
3033	tough
3034	tour
3035	town
3036	track
3037	trade
3038	traffic
3039	train
3040	training
3041	transaction
3042	transfered
3043	transport
3044	trav
3045	travel
3046	treat
3047	treated
3048	tree
3049	tried
3050	trip
3051	trips
3052	trouble
3053	true
3054	truffles
3055	truly
3056	trust
3057	truth
3058	try
3059	trying
3060	ts
3061	tsandcs
3062	tscs
3063	tscs087147403231winawk
3064	tt
3065	ttyl
3066	tues
3067	tuesday
3068	tuition
3069	tulip
3070	turn
3071	turning
3072	turns
3073	tv
3074	twice
3075	txt
3076	txtauction
3077	txtin
3078	txting
3079	txtno
3080	txts
3081	txtstop
3082	txttowin
3083	tyler
3084	type
3085	tyrone
3086	u4
3087	ugh
3088	uh
3089	uk
3090	uks
3091	ultimatum
3092	umma
3093	ummmmmaah
3094	unable
3095	unbelievable
3096	unbreakable
3097	uncle
3098	uncles
3099	understand
3100	understanding
3101	understood
3102	unfortunately
3103	uni
3104	unique
3105	university
3106	unkempt
3107	unless
3108	unlimited
3109	unnecessarily
3110	unredeemed
3111	unsold
3112	unsub
3113	unsubscribe
3114	untamed
3115	up4
3116	upd8
3117	update
3118	update_now
3119	upgrade
3120	upload
3121	ur
3122	urawinner
3123	ure
3124	urgent
3125	urgently
3126	urgnt
3127	url
3128	urn
3129	urself
3130	usb
3131	usc
3132	use
3133	used
3134	useful
3135	user
3136	usf
3137	usher
3138	using
3139	usual
3140	usually
3141	utter
3142	vaazhthukkal
3143	vale
3144	valentine
3145	valentines
3146	valid
3147	valid12hrs
3148	valuable
3149	value
3150	valued
3151	vary
3152	vava
3153	ve
3154	vegetables
3155	verified
3156	verify
3157	version
3158	vettam
3159	vid
3160	video
3161	videochat
3162	videophones
3163	vijay
3164	vikky
3165	village
3166	violated
3167	violence
3168	violet
3169	vip
3170	virgin
3171	visit
3172	viva
3173	vivek
3174	vl
3175	voda
3176	vodafone
3177	vodka
3178	voice
3179	voicemail
3180	vomit
3181	vomiting
3182	vote
3183	voucher
3184	vouchers
3185	vry
3186	vu
3187	w1
3188	w111wx
3189	w1j6hl
3190	w1jhl
3191	w45wq
3192	wa
3193	wah
3194	waheed
3195	waht
3196	wait
3197	waited
3198	waitin
3199	waiting
3200	wake
3201	waking
3202	wales
3203	walk
3204	walked
3205	walking
3206	walls
3207	walmart
3208	wan
3209	wan2
3210	wana
3211	wanna
3212	want
3213	wanted
3214	wanting
3215	wants
3216	wap
3217	warm
3218	warner
3219	warranty
3220	wasn
3221	waste
3222	wasted
3223	wat
3224	watch
3225	watching
3226	water
3227	watever
3228	wats
3229	way
3230	wc1n3xx
3231	weak
3232	wear
3233	wearing
3234	weather
3235	web
3236	website
3237	wed
3238	wedding
3239	wednesday
3240	wee
3241	weed
3242	week
3243	weekend
3244	weekends
3245	weekly
3246	weeks
3247	weigh
3248	weight
3249	weird
3250	welcome
3251	welcomes
3252	wen
3253	went
3254	wer
3255	west
3256	westlife
3257	wet
3258	whats
3259	whatsup
3260	white
3261	whn
3262	whr
3263	wicklow
3264	wid
3265	widelive
3266	wif
3267	wife
3268	wifi
3269	wihtuot
3270	wil
3271	willing
3272	win
3273	wind
3274	wine
3275	winner
3276	winning
3277	wins
3278	wipro
3279	wisdom
3280	wise
3281	wish
3282	wishes
3283	wishin
3284	wishing
3285	wiskey
3286	wit
3287	wiv
3288	wk
3289	wkent
3290	wkg
3291	wkly
3292	wks
3293	wld
3294	wml
3295	wnt
3296	woke
3297	woken
3298	woman
3299	women
3300	won
3301	wonder
3302	wonderful
3303	wondering
3304	wont
3305	word
3306	words
3307	work
3308	workin
3309	working
3310	works
3311	world
3312	worried
3313	worries
3314	worry
3315	worse
3316	worst
3317	worth
3318	wot
3319	woulda
3320	wouldn
3321	wow
3322	wrc
3323	write
3324	wrnog
3325	wrong
3326	wrote
3327	ws
3328	wt
3329	wtf
3330	wud
3331	wuld
3332	wun
3333	www
3334	wylie
3335	x49
3336	xchat
3337	xmas
3338	xuhui
3339	xx
3340	xxx
3341	xxxx
3342	xxxxx
3343	xy
3344	ya
3345	yahoo
3346	yan
3347	yar
3348	yarasu
3349	yay
3350	yeah
3351	year
3352	years
3353	yeh
3354	yep
3355	yer
3356	yes
3357	yest
3358	yesterday
3359	yetunde
3360	yijue
3361	ym
3362	yo
3363	yoga
3364	yogasana
3365	yor
3366	youre
3367	yr
3368	yrs
3369	yummy
3370	yun
3371	yunny
3372	yuo
3373	yup
3374	zed
3375	zoe
